20190504,杨浦,黄兴公园,一梯3户+地铁8号线+满五唯一,295万,延吉五村  | 2室1厅 | 50.12平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-f8787f68-8825-4683-b669-87f7efb8ee01.jpg.296x216.jpg
20190504,杨浦,黄兴公园,业主买进2年+毛坯（近地铁）+（交通方便+配套成熟,195万,控江东三村  | 1室1厅 | 34.76平米 | 南 | 毛坯 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-f27a215e-4d3c-4a19-95b6-529797fc928f.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花江路223弄 1室1厅 195万,195万,松花江路223弄  | 1室1厅 | 36.63平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-95bcc83c-7ed3-42b4-80ed-08c18a24081f.png.296x216.jpg
20190504,杨浦,黄兴公园,控江二村107弄小区 1室1厅 170万,170万,控江二村107弄小区  | 1室1厅 | 32.82平米 | 东 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/test-3338054d-e5b1-4616-9acc-89d164cf3e0a.png.296x216.jpg
20190504,杨浦,黄兴公园,真房源，一门关户型，房型正气，采光良好，视野开阔,166万,控江四村  | 1室1厅 | 34.13平米 | 东 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-5b423147-4922-497d-bf6f-d0ee6ed78128.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江四村 1室0厅 212万,212万,控江四村  | 1室0厅 | 36平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-ab2726da-e584-484c-a8b0-19b2ae1eb10c.jpg.296x216.jpg
20190504,杨浦,黄兴公园,南北全明两房+近五角场+总价低+配套齐全+采光极好！！,280万,黄兴路2012弄  | 2室0厅 | 49.76平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-f5ec0336-69db-4a27-98fe-bd7794b847d6.jpg.296x216.jpg
20190504,杨浦,黄兴公园,兰花新村 1室1厅 255万,255万,兰花新村  | 1室1厅 | 33.91平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-8e694b4d-5b21-48d6-9229-7f1f27f54573.jpg.296x216.jpg
20190504,杨浦,黄兴公园,延吉中路地铁口+一梯三户+户型方正+精致装修+采光好,365万,松花江路223弄  | 2室1厅 | 55.46平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-d94e59bc-a27f-45ad-8194-31257cc20f48.jpg.296x216.jpg
20190504,杨浦,黄兴公园,翔殷路491弄 2室1厅 330万,330万,翔殷路491弄  | 2室1厅 | 53平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-2c1b7c93-8c82-451a-9145-61f45861df65.jpg.296x216.jpg
20190504,杨浦,黄兴公园,售后公房，2010年产权、无户口新上,365万,控江四村  | 2室1厅 | 60.74平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-5ce7c6eb-df3c-453c-9c2c-71c052eaeb16.jpg.296x216.jpg
20190504,杨浦,黄兴公园,长白新城 2室1厅 610万新上,610万,长白新城  | 2室1厅 | 71.07平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/prod-ab2e2ca4-39a8-45a2-bf50-4a6688f3b523.jpg.296x216.jpg
20190504,杨浦,黄兴公园,满五年唯一住房，产权清晰，双南户型。新上,278万,控江四村  | 2室1厅 | 47.9平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-2abf4990-1535-4b82-8c66-36313819509b.jpg.296x216.jpg
20190504,杨浦,黄兴公园,精装修 带一个小阁楼 小户型总价低新上,160万,控江五村  | 1室1厅 | 25.67平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-eac396ca-3aab-456a-bdad-171b7430765d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,海上硕和城 南北大2房 有车位 诚意出售 价格面谈,935万,海上硕和城  | 2室2厅 | 108.74平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170311/b415aa1a-fb95-461f-be36-3551d6a344f4.jpg.296x216.jpg
20190504,杨浦,黄兴公园,满五唯一，南北板式户型，小区总价低两房，随时看房！,720万,公园3000黄兴花园  | 2室2厅 | 85.87平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170916/dd065432-2625-4ad4-b53c-70a497fd0384.jpg.296x216.jpg
20190504,杨浦,黄兴公园,底楼带花园，满五唯一，房东诚意出售，总价少,1000万,公园3000黄兴花园  | 3室2厅 | 146平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170911/87154a39-4dd1-44b8-a7a4-9237f1e6053a.jpg.296x216.jpg
20190504,杨浦,黄兴公园,杨浦欣园 2室1厅 610万,610万,杨浦欣园  | 2室1厅 | 76.93平米 | 暂无数据 | 简装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20171115/f25b5a57-110b-4607-95b4-bf09a5b55226.jpg.296x216.jpg
20190504,杨浦,黄兴公园,双拼别墅满五唯一，自带车库及花园及露台，中 央空调,2088万,香阁丽苑   | 双拼别墅 | 5室2厅 | 217.25平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/33f1b798-b618-42d6-b147-badd1542d11f.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花公寓、精装两房一厅，近地铁，拎包入住,468万,松花公寓  | 2室1厅 | 82.23平米 | 东 西 北 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20171103/795763df-87a1-44c6-b8e5-4708dac92b1d.jpg.296x216.jpg
20190504,杨浦,黄兴公园,精装修一室一厅、拎包入住、税费少、总价单价低,265万,怡佳苑  | 1室1厅 | 53.03平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170703/08b59971-92bd-4a06-8020-48df514c0f23.jpg.296x216.jpg
20190504,杨浦,黄兴公园,佳龙花园 3室2厅 968万,968万,佳龙花园  | 3室2厅 | 126.11平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20171228/87848252-8a05-457d-8e2f-b0cbf1d9b90c.jpg.296x216.jpg
20190504,杨浦,黄兴公园,地铁470米 教师公寓的品质 正规三房 户型方正满五唯一,720万,安波路200弄  | 3室2厅 | 113.58平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/974d5f62-18ae-4999-8d03-92cf448c4524.jpg.296x216.jpg
20190504,杨浦,黄兴公园,电梯复式，满五唯一，诚意出售，三层复式,1495万,佳泰花园  | 6室1厅 | 219.44平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/9462abb1-9e7c-486d-a2dd-61191c5b18b5.jpg.296x216.jpg
20190504,杨浦,黄兴公园,满五唯一，精装修，近地铁，房型通透，全天采光,790万,安波路200弄  | 2室2厅 | 107.91平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20160923/954b870f-a504-4ddf-bec4-136ccc68a289.jpg.296x216.jpg
20190504,杨浦,黄兴公园,佳木斯路311号 2室1厅 385万,385万,佳木斯路311号  | 2室1厅 | 65.83平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20161225/42cafcc8-35a4-4504-a55d-503d7b520f40.jpg.296x216.jpg
20190504,杨浦,黄兴公园,厅房同宽，满五唯一，南北全明，高区采光佳，房东诚意,242万,翔顺公寓  | 1室1厅 | 51平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20160502/ceb5f469-a999-4210-88f6-65f3df0fe55e.jpg.296x216.jpg
20190504,杨浦,黄兴公园,东岸新里 2室1厅 570万,570万,东岸新里  | 2室1厅 | 75.07平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/d5decf09-d844-43a1-9752-c96c12a06b53.jpg.296x216.jpg
20190504,杨浦,黄兴公园,文化佳园+黄兴公园+全明户型+电梯房+景观房+公园3000,908万,文化佳园  | 3室2厅 | 115.14平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/a4052a9a-8996-4962-97fd-4c1f1c3a9a25.jpg.296x216.jpg
20190504,杨浦,黄兴公园,诚意出售，产权清晰透明，楼层好，采光好，交通便利新上,510万,浣沙三村  | 2室2厅 | 80.31平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170923/bbd75cda-9ccd-4448-be27-8c91beef0f76.jpg.296x216.jpg
20190504,杨浦,黄兴公园,金宇名邸 品质小区 房东诚心出售,535万,金宇名邸  | 2室1厅 | 78.4平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/ce2e0c09-8b0d-4b9f-b7b8-4adb9d2104f3.jpg.296x216.jpg
20190504,杨浦,黄兴公园,电梯近地铁  位置楼层好 全明南北通透  光线好无遮挡,790万,兰馨雅苑  | 2室1厅 | 104.8平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadbf5a04d2-8f66-4f73-a6e2-53cfa3197656.jpg.296x216.jpg
20190504,杨浦,黄兴公园,总价单价低、小区环境好、房东诚心卖、年代新,550万,松花江路95弄  | 3室2厅 | 112.75平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20160907/bab978a7-6496-4734-af51-2f985792a096.jpg.296x216.jpg
20190504,杨浦,黄兴公园,五角场商圈 南北通四房两厅两卫 小区位置好 无遮挡新上,898万,兰花教师公寓  | 4室2厅 | 137.97平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170706/62a8583f-d424-48a7-a5c4-46b4bd161106.jpg.296x216.jpg
20190504,杨浦,黄兴公园,，翔殷路幼儿园，08年小区环境优美，地段好,1180万,海上硕和城  | 5室3厅 | 212.06平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20171225/73bc3e69-eeb5-4976-a76a-00fe0a6ec5a7.jpg.296x216.jpg
20190504,杨浦,黄兴公园,普通住宅、诚意出售、近黄兴公园地铁站、双南两房,250万,远东一村  | 2室1厅 | 53.75平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload780ba511-8dc7-424e-b953-7df898d324b7.jpg.296x216.jpg
20190504,杨浦,黄兴公园,难得两房，价钱合理，房东诚心出售，看房便利,480万,控江五村  | 2室2厅 | 77.24平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload7a3fd56a-f02b-44b3-8811-78727016ba2e.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江东三村 3室2厅 460万新上,460万,控江东三村  | 3室2厅 | 68.8平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/77434347-a5ce-4902-978b-59796d0ba164.JPG.296x216.jpg
20190504,杨浦,黄兴公园,兰花教师公寓 4室2厅 950万,950万,兰花教师公寓  | 4室2厅 | 136.24平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20171026/14f526a3-374a-4b0b-9be4-827240098c78.jpg.296x216.jpg
20190504,杨浦,黄兴公园,精装修，拎包入住，2梯8户，不底层,310万,延吉六村  | 1室1厅 | 56.77平米 | 南 | 其他 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170227/b6f0f5eb-2827-48b8-8454-4925fa7599b3.jpg.296x216.jpg
20190504,杨浦,黄兴公园,顶楼复式，价钱有空间，看房方便，房东诚心出售,235万,延吉七村  | 2室1厅 | 35.6平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20161218/e76962c7-f7a0-42ee-b9f8-ab6bec2bf05b.jpg.296x216.jpg
20190504,杨浦,黄兴公园,延吉六村 1室1厅 265万,265万,延吉六村  | 1室1厅 | 51.98平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170803/2756c31f-5793-4395-ae74-7d564d947120.jpg.296x216.jpg
20190504,杨浦,黄兴公园,精装修3房 前面开阔无遮挡前面理工 近地铁 采光足,530万,延吉大楼  | 3室2厅 | 101.99平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload9823e8c1-c63b-46c2-8f2e-2ece02f4876c.jpg.296x216.jpg
20190504,杨浦,黄兴公园,采光好，房东诚心出售，楼层好.,320万,双花公寓  | 2室1厅 | 66.97平米 | 东南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/99b57459-2467-43d9-ba7c-99096aeb7633.jpg.296x216.jpg
20190504,杨浦,黄兴公园,房子满五年唯一，看房有钥匙很方便，诚意出售,380万,怡佳苑  | 2室1厅 | 64平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170909/9934710f-3dac-4ce4-8f1f-1831f21ae56c.jpg.296x216.jpg
20190504,杨浦,黄兴公园,婚房装修 南北两房  视野开阔 采光好房主自荐,280万,延吉五村  | 2室1厅 | 50.19平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/b2e9ca74-09ad-4ae4-9d04-73c6016c5302.jpg.296x216.jpg
20190504,杨浦,黄兴公园,楼层好，位置佳，双南户型，看房方便,300万,兰花新村  | 2室1厅 | 48.92平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/ebe46626-fa02-42d9-9745-e424aef04498.jpg.296x216.jpg
20190504,杨浦,黄兴公园,满五拎包即住这里就是您的理想家园,658万,松花江路95弄  | 3室2厅 | 112平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/aab2045d-016f-4fa3-ad36-4f0e0912be2f.jpg.296x216.jpg
20190504,杨浦,黄兴公园,诚意出售、朝南一门关、采光通风性好,220万,延吉四村  | 1室1厅 | 35.79平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170819/0d9a79c0-bee2-4095-af6d-867d587aa542.jpg.296x216.jpg
20190504,杨浦,黄兴公园,新出笋盘、产权清晰、诚意出售，配套成熟，楼层好,395万,宏翔公寓  | 2室1厅 | 76.79平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/c0e569bd-e15a-47b8-be9f-406bbf1aaf72.jpg.296x216.jpg
20190504,杨浦,黄兴公园,东茂家苑 3室2厅 840万,840万,东茂家苑  | 3室2厅 | 120平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170706/1d648620-3b1a-4e3f-bd36-739ccdd850b7.jpg.296x216.jpg
20190504,杨浦,黄兴公园,04年板式房，南北通透双阳台，适合居家,650万,黄兴绿园  | 2室2厅 | 96.34平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/53b99e0d-1180-4075-b2b6-7c85c9c5f6ca.jpg.296x216.jpg
20190504,杨浦,黄兴公园,业主置换，诚意出售，看房子方便，楼层好,370万,营口大厦  | 2室1厅 | 71.11平米 | 东南 | 其他 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170414/23298653-483c-4942-b811-176c23aae22a.jpg.296x216.jpg
20190504,杨浦,黄兴公园,真房源，双南两房，精装修，带阳台，可以直接入住,320万,控江四村  | 2室1厅 | 51.46平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170616/76871176-d071-4b3c-831f-b106eef6608b.jpg.296x216.jpg
20190504,杨浦,黄兴公园,延吉六村  出门就是8号线  小世界商场  成熟地段 诚售,238万,延吉六村  | 1室1厅 | 43.76平米 | 暂无数据 | 精装 | 有电梯,https://image1.ljcdn.com/x-se/hdic-frame/40f6a9d6-7816-486f-a965-e30014d2aeb7.png.280x210.jpg
20190504,杨浦,黄兴公园,浣纱四村 1室1厅 260万,260万,浣纱四村  | 1室1厅 | 45.18平米 | 南 | 其他 | 无电梯,https://image1.ljcdn.com/310000-inspection/prod-e9b1639b-f301-441f-bf3b-d8bbc7ac5a36.jpg.296x216.jpg
20190504,杨浦,黄兴公园,黄兴绿园 3室2厅 890万,890万,黄兴绿园  | 3室2厅 | 124平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/e3e7487b-891a-48a2-bd52-29434bf1d311.jpg.296x216.jpg
20190504,杨浦,黄兴公园,佳木斯路小区，中间位置，采光好，近黄兴公园,345万,佳木斯路311号  | 2室1厅 | 65.83平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20161112/4ca72873-211b-49fd-a470-8bd1a5797d3e.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花江路95弄 2室1厅 380万,380万,松花江路95弄  | 2室1厅 | 66.27平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20161126/eca8d486-13a8-4cd4-a698-de96d85a9533.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江五村 2室1厅 251万,251万,控江五村  | 2室1厅 | 50.78平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadbdcc5368-4628-40b5-96e4-d3aeb895041c.jpg.296x216.jpg
20190504,杨浦,黄兴公园,翔顺公寓 2室2厅 360万,360万,翔顺公寓  | 2室2厅 | 67.59平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170302/42440cd5-a1dc-41fa-9b75-ac8c09cdb99a.jpg.296x216.jpg
20190504,杨浦,黄兴公园,南北套 通风采光很好 房东诚心卖,435万,控江四村  | 2室2厅 | 78.8平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20171119/2c8846f0-fd60-4752-a8a5-440e40535105.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花公寓 2室1厅 420万,420万,松花公寓  | 2室1厅 | 79.8平米 | 东 | 简装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20180118/6a6f3cee-6d26-4ace-a8ab-65b90d7f95e0.jpg.296x216.jpg
20190504,杨浦,黄兴公园,三房景观楼层，视野好，二手买入税费低，小区花园位置,798万,佳泰花园  | 3室2厅 | 117.02平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload0791af4a-64a6-4f4d-83ca-f8a97a535838.jpg.296x216.jpg
20190504,杨浦,黄兴公园,离地铁450米 电梯房 房型正气  配套成熟 产权清晰,460万,翔殷路505弄  | 2室1厅 | 87.34平米 | 东南 | 简装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20160903/d0803c5a-3478-408a-b2a6-4ffeb94b3dfd.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松益公寓 2室2厅 620万,620万,松益公寓  | 2室2厅 | 91.28平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20161127/c0eb3f4a-620e-4d5f-83e0-afaaa5064785.jpg.296x216.jpg
20190504,杨浦,黄兴公园,九州花苑 三房两厅一卫 房东诚心急售,615万,九州花苑  | 3室2厅 | 117.72平米 | 西南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadfa84fc76-3898-4d91-9d1d-11eac0c69bf5.jpg.296x216.jpg
20190504,杨浦,黄兴公园,品质小区 小区不靠马路位置 满五年不唯一,1080万,望春都市家园  | 3室2厅 | 146.96平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/07fd6239-9a48-4097-bd6b-da7336e3a4f5.jpg.296x216.jpg
20190504,杨浦,黄兴公园,此房南北全明户型，视野开阔， 前面无遮挡，交通便利,1280万,望春都市家园  | 3室2厅 | 155.86平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20170419/52952e5f-6ff6-4779-af48-8ea924cb34f9.jpg.296x216.jpg
20190504,杨浦,黄兴公园,顶楼复式，满五年，  视野好 采光好,920万,兰花教师公寓  | 4室2厅 | 135.98平米 | 南 北 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/ef6b6d25-5894-4c23-9dd0-281dccb2ec5b.jpg.296x216.jpg
20190504,杨浦,黄兴公园,南北通格局，楼间距宽，配套齐全，交通便,900万,海上硕和城  | 2室2厅 | 112.14平米 | 南 | 精装 | 有电梯,https://image1.ljcdn.com/shfdfs-image/20160824/11bde26a-fcf1-41de-8635-282c528d8fb5.jpg.296x216.jpg
20190504,杨浦,黄兴公园,兰花新村 2室1厅 290万,290万,兰花新村  | 2室1厅 | 49.54平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/4f7bc5f3-04db-4b16-8769-10a408e8b2c4.jpg.296x216.jpg
20190504,杨浦,黄兴公园,真房源，精装修，南北通风，东山墙都明，采光良好,245万,控江四村  | 1室1厅 | 43.69平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170616/bb69e68a-408e-48ab-bed5-c8fa59e0e3a7.jpg.296x216.jpg
20190504,杨浦,黄兴公园,店长推荐 大三房 先买后卖 满五唯一 一个无遮挡的房子,950万,兰馨雅苑  | 3室2厅 | 132.73平米 | 南 北 | 精装 | 有电梯,https://image1.ljcdn.com/310000-inspection/ad397946-c110-436f-a1c6-bcd31750d40e.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花一村 1室0厅 185万,185万,松花一村  | 1室0厅 | 33.69平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/f8b7e5f4-4306-4c0a-b074-9c0f2393fd21.jpg.296x216.jpg
20190504,杨浦,黄兴公园,松花一村 1室0厅 170万,170万,松花一村  | 1室0厅 | 34.56平米 | 南 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/60490b06-075e-4f29-89b4-ae28dee92f8f.jpg.296x216.jpg
20190504,杨浦,黄兴公园,满五年唯一 东边套全明 一个通风好的房源,235万,翔殷路491弄  | 2室0厅 | 38.39平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/310000-inspection/a00ff153-73fa-48f0-9a30-3bd9483f25b1.jpg.296x216.jpg
20190504,杨浦,黄兴公园,营口大厦 2室1厅 520万,520万,营口大厦  | 2室1厅 | 87.5平米 | 南 | 简装 | 有电梯,https://image1.ljcdn.com/310000-inspection/55a96e91-ec73-463f-a59a-7532dd109ca2.jpg.296x216.jpg
20190504,杨浦,黄兴公园,控江五村 1室1厅 220万,220万,控江五村  | 1室1厅 | 38.09平米 | 南 北 | 精装 | 无电梯,https://image1.ljcdn.com/310000-inspection/rsp_pic_upload3e2a81c0-56fd-417c-b6fd-b579cc238b6e.jpg.296x216.jpg
20190504,杨浦,黄兴公园,百变一房，地铁边上，自住舒适好出手。,170万,延吉五村  | 1室1厅 | 34.69平米 | 南 | 简装 | 无电梯,https://image1.ljcdn.com/shfdfs-image/20170321/26fc88de-93ad-4302-b9b6-6b535335ad51.jpg.296x216.jpg
